[02/07/2024 19:07:08 - INFO] Discord Presence activated
[02/07/2024 19:07:08 - INFO] Creating discord-rpc client
[02/07/2024 20:50:14 - TRACE] VSCode language id: typescript
[02/07/2024 20:50:32 - TRACE] VSCode language id: typescript
[02/07/2024 20:50:33 - TRACE] VSCode language id: typescriptreact
[02/07/2024 20:50:37 - TRACE] VSCode language id: typescriptreact
[02/07/2024 20:50:38 - TRACE] VSCode language id: typescript
[02/07/2024 20:50:39 - TRACE] VSCode language id: typescriptreact
[02/07/2024 20:50:41 - TRACE] VSCode language id: typescript
[02/07/2024 20:50:41 - TRACE] VSCode language id: typescript
[02/07/2024 20:50:43 - TRACE] VSCode language id: typescript
[02/07/2024 20:50:44 - TRACE] VSCode language id: typescript
[02/07/2024 20:50:46 - TRACE] VSCode language id: typescript
[02/07/2024 20:50:46 - TRACE] VSCode language id: typescriptreact
[02/07/2024 20:50:47 - TRACE] VSCode language id: typescript
[02/07/2024 20:50:48 - TRACE] VSCode language id: typescriptreact
[02/07/2024 20:50:49 - TRACE] VSCode language id: typescript
[02/07/2024 20:50:49 - TRACE] VSCode language id: typescript
[02/07/2024 20:50:50 - TRACE] VSCode language id: typescript
[02/07/2024 20:50:51 - TRACE] VSCode language id: typescript
[02/07/2024 20:50:51 - TRACE] VSCode language id: typescript
[02/07/2024 20:50:51 - TRACE] VSCode language id: typescript
[02/07/2024 20:50:52 - TRACE] VSCode language id: typescript
[02/07/2024 20:50:53 - TRACE] VSCode language id: typescript
[02/07/2024 20:50:54 - TRACE] VSCode language id: typescript
[02/07/2024 20:50:56 - TRACE] VSCode language id: typescript
[02/07/2024 20:50:56 - TRACE] VSCode language id: typescript
[02/07/2024 20:50:58 - TRACE] VSCode language id: typescript
[02/07/2024 20:51:00 - TRACE] VSCode language id: typescript
[02/07/2024 20:51:03 - TRACE] VSCode language id: typescript
[02/07/2024 20:51:06 - TRACE] VSCode language id: typescript
[02/07/2024 20:51:08 - TRACE] VSCode language id: typescript
